feature_id,domain,feature_class,state,priority,title,source_doc,acceptance_criteria_ref,acceptance_criteria_stub,depends_on,dependency_graph,slo_target_p95_ms,slo_target_p99_ms,compat_level,safety_budget,coverage_min,reliability_error_budget,availability_target,evidence_status,owner,notes
NAI-CORE-RUNTIME-00001,CORE,RUNTIME,proposed,P2,Core orchestration feature 001,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-CORE-RUNTIME-00001,"Given NAI-CORE-RUNTIME-00001 (Core orchestration feature 001) is implemented for core runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",650,1400,2,1.0,94,0.5,99.9,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00431,SAFETY,SECURITY,proposed,P2,Safety and policy feature 431,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00431,"Given NAI-SAFETY-SECURITY-00431 (Safety and policy feature 431) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00430,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00430""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00432,SAFETY,SECURITY,proposed,P2,Safety and policy feature 432,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00432,"Given NAI-SAFETY-SECURITY-00432 (Safety and policy feature 432) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00431,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00431""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00433,SAFETY,SECURITY,proposed,P2,Safety and policy feature 433,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00433,"Given NAI-SAFETY-SECURITY-00433 (Safety and policy feature 433) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00432,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00432""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00434,SAFETY,SECURITY,proposed,P2,Safety and policy feature 434,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00434,"Given NAI-SAFETY-SECURITY-00434 (Safety and policy feature 434) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00433,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00433""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00435,SAFETY,SECURITY,proposed,P2,Safety and policy feature 435,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00435,"Given NAI-SAFETY-SECURITY-00435 (Safety and policy feature 435) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00434,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00434""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00436,SAFETY,SECURITY,proposed,P2,Safety and policy feature 436,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00436,"Given NAI-SAFETY-SECURITY-00436 (Safety and policy feature 436) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00435,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00435""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00437,SAFETY,SECURITY,proposed,P2,Safety and policy feature 437,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00437,"Given NAI-SAFETY-SECURITY-00437 (Safety and policy feature 437) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00436,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00436""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00438,SAFETY,SECURITY,proposed,P2,Safety and policy feature 438,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00438,"Given NAI-SAFETY-SECURITY-00438 (Safety and policy feature 438) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00437,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00437""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00439,SAFETY,SECURITY,proposed,P2,Safety and policy feature 439,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00439,"Given NAI-SAFETY-SECURITY-00439 (Safety and policy feature 439) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00438,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00438""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00440,SAFETY,SECURITY,proposed,P2,Safety and policy feature 440,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00440,"Given NAI-SAFETY-SECURITY-00440 (Safety and policy feature 440) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00439,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00439""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00441,SAFETY,SECURITY,proposed,P2,Safety and policy feature 441,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00441,"Given NAI-SAFETY-SECURITY-00441 (Safety and policy feature 441) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00440,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00440""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00442,SAFETY,SECURITY,proposed,P2,Safety and policy feature 442,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00442,"Given NAI-SAFETY-SECURITY-00442 (Safety and policy feature 442) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00441,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00441""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00443,SAFETY,SECURITY,proposed,P2,Safety and policy feature 443,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00443,"Given NAI-SAFETY-SECURITY-00443 (Safety and policy feature 443) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00442,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00442""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00444,SAFETY,SECURITY,proposed,P2,Safety and policy feature 444,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00444,"Given NAI-SAFETY-SECURITY-00444 (Safety and policy feature 444) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00443,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00443""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00445,SAFETY,SECURITY,proposed,P2,Safety and policy feature 445,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00445,"Given NAI-SAFETY-SECURITY-00445 (Safety and policy feature 445) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00444,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00444""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00446,SAFETY,SECURITY,proposed,P2,Safety and policy feature 446,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00446,"Given NAI-SAFETY-SECURITY-00446 (Safety and policy feature 446) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00445,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00445""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00447,SAFETY,SECURITY,proposed,P2,Safety and policy feature 447,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00447,"Given NAI-SAFETY-SECURITY-00447 (Safety and policy feature 447) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00446,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00446""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00448,SAFETY,SECURITY,proposed,P2,Safety and policy feature 448,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00448,"Given NAI-SAFETY-SECURITY-00448 (Safety and policy feature 448) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00447,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00447""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00449,SAFETY,SECURITY,proposed,P2,Safety and policy feature 449,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00449,"Given NAI-SAFETY-SECURITY-00449 (Safety and policy feature 449) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00448,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00448""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00450,SAFETY,SECURITY,proposed,P2,Safety and policy feature 450,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00450,"Given NAI-SAFETY-SECURITY-00450 (Safety and policy feature 450) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00449,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00449""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00451,SAFETY,SECURITY,proposed,P2,Safety and policy feature 451,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00451,"Given NAI-SAFETY-SECURITY-00451 (Safety and policy feature 451) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00450,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00450""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00452,SAFETY,SECURITY,proposed,P2,Safety and policy feature 452,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00452,"Given NAI-SAFETY-SECURITY-00452 (Safety and policy feature 452) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00451,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00451""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00453,SAFETY,SECURITY,proposed,P2,Safety and policy feature 453,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00453,"Given NAI-SAFETY-SECURITY-00453 (Safety and policy feature 453) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00452,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00452""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00454,SAFETY,SECURITY,proposed,P2,Safety and policy feature 454,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00454,"Given NAI-SAFETY-SECURITY-00454 (Safety and policy feature 454) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00453,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00453""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00455,SAFETY,SECURITY,proposed,P2,Safety and policy feature 455,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00455,"Given NAI-SAFETY-SECURITY-00455 (Safety and policy feature 455) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00454,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00454""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00456,SAFETY,SECURITY,proposed,P2,Safety and policy feature 456,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00456,"Given NAI-SAFETY-SECURITY-00456 (Safety and policy feature 456) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00455,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00455""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00457,SAFETY,SECURITY,proposed,P2,Safety and policy feature 457,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00457,"Given NAI-SAFETY-SECURITY-00457 (Safety and policy feature 457) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00456,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00456""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00458,SAFETY,SECURITY,proposed,P2,Safety and policy feature 458,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00458,"Given NAI-SAFETY-SECURITY-00458 (Safety and policy feature 458) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00457,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00457""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00459,SAFETY,SECURITY,proposed,P2,Safety and policy feature 459,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00459,"Given NAI-SAFETY-SECURITY-00459 (Safety and policy feature 459) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00458,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00458""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00460,SAFETY,SECURITY,proposed,P2,Safety and policy feature 460,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00460,"Given NAI-SAFETY-SECURITY-00460 (Safety and policy feature 460) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00459,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00459""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00461,SAFETY,SECURITY,proposed,P2,Safety and policy feature 461,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00461,"Given NAI-SAFETY-SECURITY-00461 (Safety and policy feature 461) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00460,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00460""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
NAI-SAFETY-SECURITY-00462,SAFETY,SECURITY,proposed,P2,Safety and policy feature 462,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-SAFETY-SECURITY-00462,"Given NAI-SAFETY-SECURITY-00462 (Safety and policy feature 462) is enabled, when hostile, evasive, and benign inputs are evaluated, then policy action (allow/warn/redact/block) is deterministic, false-negative rate remains within the defined safety budget, and every decision emits auditable metadata with no secret leakage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00461,"{""strategy"":""contract-first"",""layer_rank"":1,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00461""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",900,1600,3,0.5,95,0.5,99.95,not_started,unassigned,registry v2_4: domain AC + numeric thresholds + dependency graph
