feature_id,domain,feature_class,state,priority,title,source_doc,acceptance_criteria_ref,acceptance_criteria_stub,depends_on,dependency_graph,evidence_status,owner,notes
NAI-CORE-RUNTIME-00001,CORE,RUNTIME,proposed,P2,Core orchestration feature 001,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-CORE-RUNTIME-00001,"Given NAI-CORE-RUNTIME-00001 is implemented for core runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-MEMORY-RUNTIME-00059,MEMORY,RUNTIME,proposed,P2,Memory and context feature 059,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00059,"Given NAI-MEMORY-RUNTIME-00059 is implemented for memory runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00058,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00058""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-MEMORY-RUNTIME-00060,MEMORY,RUNTIME,proposed,P2,Memory and context feature 060,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00060,"Given NAI-MEMORY-RUNTIME-00060 is implemented for memory runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00059,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00059""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-MEMORY-RUNTIME-00061,MEMORY,RUNTIME,proposed,P2,Memory and context feature 061,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00061,"Given NAI-MEMORY-RUNTIME-00061 is implemented for memory runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00060,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00060""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-MEMORY-RUNTIME-00062,MEMORY,RUNTIME,proposed,P2,Memory and context feature 062,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00062,"Given NAI-MEMORY-RUNTIME-00062 is implemented for memory runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00061,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00061""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-MEMORY-RUNTIME-00063,MEMORY,RUNTIME,proposed,P2,Memory and context feature 063,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00063,"Given NAI-MEMORY-RUNTIME-00063 is implemented for memory runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00062,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00062""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-MEMORY-RUNTIME-00064,MEMORY,RUNTIME,proposed,P2,Memory and context feature 064,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00064,"Given NAI-MEMORY-RUNTIME-00064 is implemented for memory runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00063,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00063""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-MEMORY-RUNTIME-00065,MEMORY,RUNTIME,proposed,P2,Memory and context feature 065,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00065,"Given NAI-MEMORY-RUNTIME-00065 is implemented for memory runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00064,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00064""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-MEMORY-RUNTIME-00066,MEMORY,RUNTIME,proposed,P2,Memory and context feature 066,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00066,"Given NAI-MEMORY-RUNTIME-00066 is implemented for memory runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00065,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00065""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-MEMORY-RUNTIME-00067,MEMORY,RUNTIME,proposed,P2,Memory and context feature 067,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00067,"Given NAI-MEMORY-RUNTIME-00067 is implemented for memory runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00066,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00066""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-MEMORY-RUNTIME-00068,MEMORY,RUNTIME,proposed,P2,Memory and context feature 068,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00068,"Given NAI-MEMORY-RUNTIME-00068 is implemented for memory runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00067,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00067""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-MEMORY-RUNTIME-00069,MEMORY,RUNTIME,proposed,P2,Memory and context feature 069,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00069,"Given NAI-MEMORY-RUNTIME-00069 is implemented for memory runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00068,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00068""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-MEMORY-RUNTIME-00070,MEMORY,RUNTIME,proposed,P2,Memory and context feature 070,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00070,"Given NAI-MEMORY-RUNTIME-00070 is implemented for memory runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00069,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00069""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-MEMORY-RUNTIME-00071,MEMORY,RUNTIME,proposed,P2,Memory and context feature 071,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00071,"Given NAI-MEMORY-RUNTIME-00071 is implemented for memory runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00070,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00070""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00001,TOOLS,TOOLING,proposed,P2,Tooling capability feature 001,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00001,"Given NAI-TOOLS-TOOLING-00001 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00002,TOOLS,TOOLING,proposed,P2,Tooling capability feature 002,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00002,"Given NAI-TOOLS-TOOLING-00002 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00001,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00001""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00003,TOOLS,TOOLING,proposed,P2,Tooling capability feature 003,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00003,"Given NAI-TOOLS-TOOLING-00003 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00002,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00002""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00004,TOOLS,TOOLING,proposed,P2,Tooling capability feature 004,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00004,"Given NAI-TOOLS-TOOLING-00004 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00003,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00003""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00005,TOOLS,TOOLING,proposed,P2,Tooling capability feature 005,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00005,"Given NAI-TOOLS-TOOLING-00005 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00004,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00004""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00006,TOOLS,TOOLING,proposed,P2,Tooling capability feature 006,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00006,"Given NAI-TOOLS-TOOLING-00006 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00005,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00005""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00007,TOOLS,TOOLING,proposed,P2,Tooling capability feature 007,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00007,"Given NAI-TOOLS-TOOLING-00007 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00006,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00006""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00008,TOOLS,TOOLING,proposed,P2,Tooling capability feature 008,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00008,"Given NAI-TOOLS-TOOLING-00008 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00007,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00007""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00009,TOOLS,TOOLING,proposed,P2,Tooling capability feature 009,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00009,"Given NAI-TOOLS-TOOLING-00009 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00008,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00008""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00010,TOOLS,TOOLING,proposed,P2,Tooling capability feature 010,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00010,"Given NAI-TOOLS-TOOLING-00010 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00009,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00009""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00011,TOOLS,TOOLING,proposed,P2,Tooling capability feature 011,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00011,"Given NAI-TOOLS-TOOLING-00011 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00010,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00010""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00012,TOOLS,TOOLING,proposed,P2,Tooling capability feature 012,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00012,"Given NAI-TOOLS-TOOLING-00012 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00011,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00011""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00013,TOOLS,TOOLING,proposed,P2,Tooling capability feature 013,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00013,"Given NAI-TOOLS-TOOLING-00013 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00012,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00012""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00014,TOOLS,TOOLING,proposed,P2,Tooling capability feature 014,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00014,"Given NAI-TOOLS-TOOLING-00014 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00013,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00013""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00015,TOOLS,TOOLING,proposed,P2,Tooling capability feature 015,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00015,"Given NAI-TOOLS-TOOLING-00015 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00014,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00014""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00016,TOOLS,TOOLING,proposed,P2,Tooling capability feature 016,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00016,"Given NAI-TOOLS-TOOLING-00016 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00015,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00015""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00017,TOOLS,TOOLING,proposed,P2,Tooling capability feature 017,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00017,"Given NAI-TOOLS-TOOLING-00017 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00016,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00016""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00018,TOOLS,TOOLING,proposed,P2,Tooling capability feature 018,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00018,"Given NAI-TOOLS-TOOLING-00018 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00017,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00017""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00019,TOOLS,TOOLING,proposed,P2,Tooling capability feature 019,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00019,"Given NAI-TOOLS-TOOLING-00019 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00018,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00018""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00020,TOOLS,TOOLING,proposed,P2,Tooling capability feature 020,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00020,"Given NAI-TOOLS-TOOLING-00020 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00019,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00019""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00021,TOOLS,TOOLING,proposed,P2,Tooling capability feature 021,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00021,"Given NAI-TOOLS-TOOLING-00021 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00020,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00020""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
NAI-TOOLS-TOOLING-00022,TOOLS,TOOLING,proposed,P2,Tooling capability feature 022,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-TOOLS-TOOLING-00022,"Given NAI-TOOLS-TOOLING-00022 is implemented for tools tooling behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-TOOLS-TOOLING-00021,"{""strategy"":""contract-first"",""layer_rank"":3,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-TOOLS-TOOLING-00021""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",not_started,unassigned,registry v2: explicit AC + dependency graph
