feature_id,domain,feature_class,state,priority,title,source_doc,acceptance_criteria_ref,acceptance_criteria_stub,depends_on,dependency_graph,slo_target_p95_ms,slo_target_p99_ms,compat_level,safety_budget,coverage_min,reliability_error_budget,availability_target,evidence_status,owner,notes
NAI-CORE-RUNTIME-00001,CORE,RUNTIME,proposed,P2,Core orchestration feature 001,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-CORE-RUNTIME-00001,"Given NAI-CORE-RUNTIME-00001 (Core orchestration feature 001) is implemented for core runtime behavior, when exercised via its target API/runtime path, then it meets expected output, error, and policy constraints and includes regression coverage.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",650,1400,2,1.0,94,0.5,99.9,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00026,MEMORY,RUNTIME,proposed,P2,Memory and context feature 026,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00026,"Given NAI-MEMORY-RUNTIME-00026 (Memory and context feature 026) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00025,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00025""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00027,MEMORY,RUNTIME,proposed,P2,Memory and context feature 027,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00027,"Given NAI-MEMORY-RUNTIME-00027 (Memory and context feature 027) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00026,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00026""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00028,MEMORY,RUNTIME,proposed,P2,Memory and context feature 028,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00028,"Given NAI-MEMORY-RUNTIME-00028 (Memory and context feature 028) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00027,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00027""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00029,MEMORY,RUNTIME,proposed,P2,Memory and context feature 029,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00029,"Given NAI-MEMORY-RUNTIME-00029 (Memory and context feature 029) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00028,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00028""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00030,MEMORY,RUNTIME,proposed,P2,Memory and context feature 030,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00030,"Given NAI-MEMORY-RUNTIME-00030 (Memory and context feature 030) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00029,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00029""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00031,MEMORY,RUNTIME,proposed,P2,Memory and context feature 031,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00031,"Given NAI-MEMORY-RUNTIME-00031 (Memory and context feature 031) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00030,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00030""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00032,MEMORY,RUNTIME,proposed,P2,Memory and context feature 032,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00032,"Given NAI-MEMORY-RUNTIME-00032 (Memory and context feature 032) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00031,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00031""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00033,MEMORY,RUNTIME,proposed,P2,Memory and context feature 033,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00033,"Given NAI-MEMORY-RUNTIME-00033 (Memory and context feature 033) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00032,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00032""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00034,MEMORY,RUNTIME,proposed,P2,Memory and context feature 034,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00034,"Given NAI-MEMORY-RUNTIME-00034 (Memory and context feature 034) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00033,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00033""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00035,MEMORY,RUNTIME,proposed,P2,Memory and context feature 035,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00035,"Given NAI-MEMORY-RUNTIME-00035 (Memory and context feature 035) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00034,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00034""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00036,MEMORY,RUNTIME,proposed,P2,Memory and context feature 036,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00036,"Given NAI-MEMORY-RUNTIME-00036 (Memory and context feature 036) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00035,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00035""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00037,MEMORY,RUNTIME,proposed,P2,Memory and context feature 037,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00037,"Given NAI-MEMORY-RUNTIME-00037 (Memory and context feature 037) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00036,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00036""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00038,MEMORY,RUNTIME,proposed,P2,Memory and context feature 038,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00038,"Given NAI-MEMORY-RUNTIME-00038 (Memory and context feature 038) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00037,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00037""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00039,MEMORY,RUNTIME,proposed,P2,Memory and context feature 039,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00039,"Given NAI-MEMORY-RUNTIME-00039 (Memory and context feature 039) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00038,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00038""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00040,MEMORY,RUNTIME,proposed,P2,Memory and context feature 040,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00040,"Given NAI-MEMORY-RUNTIME-00040 (Memory and context feature 040) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00039,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00039""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00041,MEMORY,RUNTIME,proposed,P2,Memory and context feature 041,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00041,"Given NAI-MEMORY-RUNTIME-00041 (Memory and context feature 041) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00040,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00040""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00042,MEMORY,RUNTIME,proposed,P2,Memory and context feature 042,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00042,"Given NAI-MEMORY-RUNTIME-00042 (Memory and context feature 042) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00041,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00041""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00043,MEMORY,RUNTIME,proposed,P2,Memory and context feature 043,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00043,"Given NAI-MEMORY-RUNTIME-00043 (Memory and context feature 043) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00042,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00042""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00044,MEMORY,RUNTIME,proposed,P2,Memory and context feature 044,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00044,"Given NAI-MEMORY-RUNTIME-00044 (Memory and context feature 044) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00043,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00043""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00045,MEMORY,RUNTIME,proposed,P2,Memory and context feature 045,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00045,"Given NAI-MEMORY-RUNTIME-00045 (Memory and context feature 045) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00044,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00044""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00046,MEMORY,RUNTIME,proposed,P2,Memory and context feature 046,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00046,"Given NAI-MEMORY-RUNTIME-00046 (Memory and context feature 046) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00045,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00045""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00047,MEMORY,RUNTIME,proposed,P2,Memory and context feature 047,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00047,"Given NAI-MEMORY-RUNTIME-00047 (Memory and context feature 047) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00046,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00046""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00048,MEMORY,RUNTIME,proposed,P2,Memory and context feature 048,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00048,"Given NAI-MEMORY-RUNTIME-00048 (Memory and context feature 048) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00047,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00047""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00049,MEMORY,RUNTIME,proposed,P2,Memory and context feature 049,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00049,"Given NAI-MEMORY-RUNTIME-00049 (Memory and context feature 049) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00048,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00048""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00050,MEMORY,RUNTIME,proposed,P2,Memory and context feature 050,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00050,"Given NAI-MEMORY-RUNTIME-00050 (Memory and context feature 050) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00049,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00049""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00051,MEMORY,RUNTIME,proposed,P2,Memory and context feature 051,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00051,"Given NAI-MEMORY-RUNTIME-00051 (Memory and context feature 051) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00050,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00050""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00052,MEMORY,RUNTIME,proposed,P2,Memory and context feature 052,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00052,"Given NAI-MEMORY-RUNTIME-00052 (Memory and context feature 052) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00051,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00051""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00053,MEMORY,RUNTIME,proposed,P2,Memory and context feature 053,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00053,"Given NAI-MEMORY-RUNTIME-00053 (Memory and context feature 053) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00052,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00052""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00054,MEMORY,RUNTIME,proposed,P2,Memory and context feature 054,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00054,"Given NAI-MEMORY-RUNTIME-00054 (Memory and context feature 054) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00053,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00053""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00055,MEMORY,RUNTIME,proposed,P2,Memory and context feature 055,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00055,"Given NAI-MEMORY-RUNTIME-00055 (Memory and context feature 055) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00054,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00054""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
NAI-MEMORY-RUNTIME-00056,MEMORY,RUNTIME,proposed,P2,Memory and context feature 056,docs/ROADMAP_SCALE_SYSTEM.md,AC-NAI-MEMORY-RUNTIME-00056,"Given NAI-MEMORY-RUNTIME-00056 (Memory and context feature 056) manages memory/context behavior, when retrieval and summarization occur across sessions, then relevance threshold, recency weighting, and conflict resolution rules are respected with deterministic fallback behavior.",NAI-API-CONTRACT-00001;NAI-SAFETY-SECURITY-00001;NAI-MEMORY-RUNTIME-00055,"{""strategy"":""contract-first"",""layer_rank"":2,""requires"":[""NAI-API-CONTRACT-00001"",""NAI-SAFETY-SECURITY-00001"",""NAI-MEMORY-RUNTIME-00055""],""ready_when"":[""all_dependencies_verified"",""acceptance_criteria_tested""]}",800,1700,2,1.0,92,0.8,99.7,not_started,unassigned,registry v2_2: domain AC + numeric thresholds + dependency graph
